t,seg,rx,ry,rz,fx,fy,fz
7927.6652,1,0.14849,0.01806,0.29684,0.14673,0.01782,0.29752
7927.6977,1,0.14849,0.01875,0.29637,0.14726,0.01810,0.29717
7927.7312,1,0.14956,0.01860,0.29583,0.14795,0.01825,0.29677
7927.7664,1,0.15158,0.01880,0.29522,0.14904,0.01842,0.29631
7927.7987,1,0.15139,0.01873,0.29484,0.14974,0.01851,0.29587
7927.8300,1,0.15253,0.01881,0.29439,0.15058,0.01860,0.29542
7927.8680,1,0.15260,0.01930,0.29409,0.15119,0.01881,0.29502
7927.8997,1,0.15346,0.01897,0.29352,0.15187,0.01886,0.29457
7927.9363,1,0.15414,0.01916,0.29327,0.15255,0.01895,0.29418
7927.9680,1,0.15464,0.01896,0.29292,0.15318,0.01895,0.29380
7928.0027,1,0.15540,0.01908,0.29267,0.15384,0.01899,0.29346
7928.0349,1,0.15612,0.01904,0.29202,0.15453,0.01901,0.29303
7928.0701,1,0.15760,0.01869,0.29146,0.15545,0.01891,0.29256
7928.1019,1,0.15809,0.01847,0.29090,0.15624,0.01878,0.29206
7928.1430,1,0.15820,0.01884,0.29061,0.15683,0.01880,0.29162
7928.1772,1,0.15940,0.01872,0.29001,0.15760,0.01877,0.29114
7928.2098,1,0.15991,0.01850,0.28964,0.15829,0.01869,0.29069
7928.2411,1,0.16056,0.01890,0.28949,0.15897,0.01875,0.29033
7928.2792,1,0.16143,0.01916,0.28906,0.15971,0.01888,0.28995
7928.3113,1,0.16237,0.01889,0.28872,0.16051,0.01888,0.28958
7928.3464,1,0.16320,0.01938,0.28846,0.16132,0.01903,0.28924
7928.3806,1,0.16495,0.01951,0.28796,0.16241,0.01917,0.28886
7928.4140,1,0.16599,0.01907,0.28748,0.16348,0.01914,0.28845
7928.4467,1,0.16684,0.01921,0.28700,0.16449,0.01916,0.28801
7928.4861,1,0.16726,0.01894,0.28643,0.16532,0.01910,0.28754
7928.5221,1,0.16792,0.01868,0.28554,0.16610,0.01897,0.28694
7928.5546,1,0.17053,0.01896,0.28496,0.16743,0.01897,0.28634
7928.5870,1,0.17065,0.01862,0.28472,0.16840,0.01886,0.28586
7928.6196,1,0.17138,0.01899,0.28427,0.16929,0.01890,0.28538
7928.6523,1,0.17222,0.01902,0.28355,0.17017,0.01894,0.28483
7928.6837,1,0.17311,0.01850,0.28270,0.17105,0.01880,0.28419
7928.7150,1,0.17295,0.01854,0.28234,0.17162,0.01873,0.28364
7928.7466,1,0.17293,0.01778,0.28201,0.17201,0.01844,0.28315
7928.7809,1,0.17219,0.01715,0.28207,0.17207,0.01805,0.28283
7928.8146,1,0.17429,0.01716,0.28228,0.17273,0.01779,0.28266
7928.8497,1,0.17647,0.01641,0.28210,0.17385,0.01737,0.28249
7928.8805,1,0.17705,0.01621,0.28186,0.17481,0.01702,0.28230
7928.9148,1,0.17610,0.01557,0.28160,0.17520,0.01659,0.28209
7928.9474,1,0.17679,0.01502,0.28105,0.17567,0.01612,0.28178
7928.9811,1,0.17776,0.01466,0.28069,0.17630,0.01568,0.28145
7929.0143,1,0.17906,0.01400,0.28033,0.17713,0.01518,0.28111
7929.0485,1,0.17880,0.01439,0.28014,0.17763,0.01494,0.28082
7929.0800,1,0.18095,0.01427,0.27964,0.17863,0.01474,0.28047
7929.1142,1,0.18032,0.01324,0.27965,0.17913,0.01429,0.28022
7929.1482,1,0.18114,0.01284,0.27918,0.17974,0.01385,0.27991
7929.1801,1,0.18307,0.01291,0.27901,0.18074,0.01357,0.27964
7929.2142,1,0.18371,0.01209,0.27880,0.18163,0.01313,0.27939
7929.2472,1,0.18479,0.01170,0.27845,0.18258,0.01270,0.27911
7929.2849,1,0.18496,0.01107,0.27820,0.18329,0.01221,0.27883
7929.3174,1,0.18601,0.01084,0.27767,0.18411,0.01180,0.27849
7929.3609,1,0.18791,0.01014,0.27677,0.18525,0.01130,0.27797
7929.3933,1,0.18903,0.01014,0.27619,0.18638,0.01095,0.27744
7929.4265,1,0.19128,0.00992,0.27549,0.18785,0.01064,0.27685
7929.4594,1,0.19194,0.00995,0.27485,0.18908,0.01044,0.27625
7929.4932,1,0.19223,0.00896,0.27438,0.19002,0.00999,0.27569
7929.5245,1,0.19398,0.00834,0.27373,0.19121,0.00950,0.27510
7929.5559,1,0.19381,0.00800,0.27338,0.19199,0.00905,0.27459
7929.5902,1,0.19659,0.00785,0.27245,0.19337,0.00869,0.27394
7929.6231,1,0.19698,0.00749,0.27180,0.19445,0.00833,0.27330
7929.6557,1,0.19950,0.00735,0.27100,0.19597,0.00803,0.27261
7929.6894,1,0.20013,0.00706,0.27038,0.19721,0.00774,0.27194
7929.7227,1,0.20089,0.00699,0.26976,0.19832,0.00751,0.27129
7929.7536,1,0.20259,0.00709,0.26913,0.19960,0.00739,0.27064
7929.7928,1,0.20211,0.00650,0.26871,0.20035,0.00712,0.27006
7929.8267,1,0.20303,0.00733,0.26821,0.20115,0.00718,0.26950
7929.8599,1,0.20456,0.00709,0.26765,0.20217,0.00716,0.26895
7929.8961,1,0.20491,0.00750,0.26726,0.20300,0.00726,0.26844
7929.9278,1,0.20725,0.00831,0.26677,0.20427,0.00757,0.26794
7929.9647,1,0.20937,0.00831,0.26628,0.20580,0.00780,0.26744
7929.9972,1,0.20979,0.00803,0.26592,0.20700,0.00787,0.26699
7930.0363,1,0.21105,0.00727,0.26544,0.20821,0.00769,0.26652
7930.0717,1,0.21272,0.00739,0.26478,0.20957,0.00760,0.26600
7930.1045,1,0.21321,0.00741,0.26371,0.21066,0.00754,0.26531
7930.1368,1,0.21606,0.00716,0.26176,0.21228,0.00743,0.26425
7930.1737,1,0.21897,0.00737,0.25940,0.21429,0.00741,0.26279
7930.2146,1,0.22125,0.00782,0.25744,0.21637,0.00753,0.26119
7930.2466,1,0.22419,0.00794,0.25592,0.21872,0.00766,0.25961
7930.2886,1,0.22568,0.00846,0.25519,0.22081,0.00790,0.25828
7930.3202,1,0.22813,0.00849,0.25528,0.22300,0.00808,0.25738
7930.3568,1,0.22917,0.00949,0.25591,0.22485,0.00850,0.25694
7930.3888,1,0.23478,0.01221,0.25579,0.22783,0.00961,0.25659
7930.4278,1,0.23924,0.01383,0.25437,0.23125,0.01088,0.25593
7930.4591,1,0.23967,0.01436,0.25303,0.23378,0.01192,0.25506
7930.5021,1,0.24076,0.01549,0.25160,0.23587,0.01299,0.25402
7930.5392,1,0.24334,0.01623,0.25033,0.23811,0.01396,0.25291
7930.5832,1,0.24471,0.01732,0.24911,0.24009,0.01497,0.25177
7930.6163,1,0.24623,0.01977,0.24807,0.24193,0.01641,0.25066
7930.6498,1,0.24875,0.02206,0.24702,0.24398,0.01811,0.24957
7930.6937,1,0.25117,0.02416,0.24613,0.24614,0.01992,0.24854
7930.7371,1,0.25555,0.02610,0.24523,0.24896,0.02177,0.24754
7930.7699,1,0.25871,0.02932,0.24323,0.25189,0.02404,0.24625
7930.8017,1,0.26277,0.03070,0.24159,0.25515,0.02604,0.24485
7930.8328,1,0.26302,0.03173,0.24060,0.25751,0.02774,0.24358
7930.8643,1,0.26554,0.03296,0.23934,0.25992,0.02931,0.24230
7930.8973,1,0.26927,0.03292,0.23785,0.26272,0.03039,0.24097
7930.9311,1,0.27112,0.03286,0.23665,0.26524,0.03113,0.23967
7930.9668,1,0.27393,0.03367,0.23542,0.26785,0.03189,0.23840
7930.9990,1,0.27683,0.03363,0.23387,0.27054,0.03241,0.23704
7931.0303,1,0.27985,0.03344,0.23244,0.27333,0.03272,0.23566
7931.0648,1,0.28402,0.03412,0.23076,0.27654,0.03314,0.23419
7931.0983,1,0.28742,0.03455,0.22906,0.27980,0.03356,0.23265
7931.1317,1,0.29130,0.03543,0.22713,0.28325,0.03412,0.23099
7931.1641,1,0.29565,0.03524,0.22568,0.28697,0.03446,0.22940
7931.2026,1,0.29847,0.03512,0.22382,0.29042,0.03465,0.22773
7931.2348,1,0.30263,0.03497,0.22231,0.29408,0.03475,0.22610
7931.2665,1,0.30517,0.03489,0.22069,0.29741,0.03479,0.22448
7931.2973,1,0.30951,0.03505,0.21851,0.30104,0.03487,0.22269
7931.3299,1,0.31267,0.03558,0.21651,0.30453,0.03508,0.22083
7931.3634,1,0.31696,0.03572,0.21444,0.30826,0.03527,0.21892
7931.3987,1,0.32077,0.03528,0.21262,0.31201,0.03527,0.21703
7931.4300,1,0.32500,0.03595,0.21085,0.31591,0.03548,0.21517
7931.4704,1,0.32742,0.03430,0.20922,0.31936,0.03512,0.21339
7931.5034,1,0.33253,0.03453,0.20752,0.32331,0.03494,0.21163
7931.5366,1,0.33689,0.03390,0.20578,0.32739,0.03463,0.20987
7931.5693,1,0.33952,0.03339,0.20441,0.33103,0.03426,0.20824
7931.6013,1,0.34375,0.03304,0.20302,0.33484,0.03389,0.20667
7931.6358,1,0.34683,0.03193,0.20193,0.33844,0.03330,0.20525
7931.6666,1,0.35089,0.03093,0.20084,0.34217,0.03259,0.20393
7931.6993,1,0.35650,0.02992,0.19974,0.34647,0.03179,0.20267
7931.7306,1,0.36034,0.02851,0.19868,0.35063,0.03081,0.20147
7931.7674,1,0.36456,0.02732,0.19715,0.35481,0.02976,0.20017
7931.7996,1,0.36827,0.02673,0.19595,0.35885,0.02885,0.19891
7931.8318,1,0.37386,0.02575,0.19497,0.36335,0.02792,0.19772
7931.8651,1,0.37747,0.02473,0.19431,0.36759,0.02697,0.19670
7931.8986,1,0.38115,0.02386,0.19337,0.37166,0.02603,0.19570
7931.9312,1,0.38373,0.02276,0.19264,0.37528,0.02505,0.19478
7931.9635,1,0.38451,0.02234,0.19179,0.37805,0.02424,0.19389
7931.9965,1,0.38972,0.02214,0.19041,0.38155,0.02361,0.19284
7932.0312,1,0.39264,0.02158,0.18895,0.38488,0.02300,0.19168
7932.0638,1,0.39357,0.02056,0.18744,0.38748,0.02227,0.19041
7932.0974,1,0.39840,0.02018,0.18537,0.39076,0.02164,0.18889
7932.1307,1,0.40000,0.01899,0.18326,0.39353,0.02084,0.18720
7932.1702,1,0.40000,0.01923,0.18186,0.39547,0.02036,0.18560
7932.2031,1,0.40000,0.02053,0.17997,0.39683,0.02041,0.18391
7932.2354,1,0.40000,0.02207,0.17803,0.39778,0.02091,0.18215
7932.2674,1,0.40000,0.02265,0.17573,0.39845,0.02143,0.18022
7932.2985,1,0.40000,0.02457,0.17324,0.39891,0.02237,0.17813
7932.3308,1,0.40000,0.02560,0.17125,0.39924,0.02334,0.17607
7932.3702,1,0.40000,0.02428,0.16999,0.39947,0.02362,0.17424
7932.4025,1,0.40000,0.02407,0.16870,0.39963,0.02376,0.17258
7932.4341,1,0.40000,0.02367,0.16786,0.39974,0.02373,0.17116
7932.4663,1,0.40000,0.02386,0.16712,0.39982,0.02377,0.16995
7932.4978,1,0.40000,0.02330,0.16611,0.39987,0.02363,0.16880
7932.5302,1,0.40000,0.02374,0.16583,0.39991,0.02366,0.16791
7932.5697,1,0.40000,0.02403,0.16522,0.39994,0.02377,0.16710
7932.6059,1,0.40000,0.02503,0.16420,0.39996,0.02415,0.16623
7932.6375,1,0.40000,0.02649,0.16388,0.39997,0.02485,0.16552
7932.6689,1,0.40000,0.02689,0.16334,0.39998,0.02546,0.16487
7932.7014,1,0.40000,0.02706,0.16262,0.39998,0.02594,0.16419
7932.7345,1,0.40000,0.02545,0.16227,0.39999,0.02579,0.16362
7932.7694,1,0.40000,0.02351,0.16159,0.39999,0.02511,0.16301
7932.8020,1,0.40000,0.02141,0.16123,0.39999,0.02400,0.16247
7932.8383,1,0.40000,0.01876,0.16131,0.40000,0.02243,0.16212
7932.8716,1,0.40000,0.01785,0.16116,0.40000,0.02105,0.16183
7932.9099,1,0.40000,0.01695,0.16098,0.40000,0.01982,0.16158
7932.9418,1,0.40000,0.01771,0.16003,0.40000,0.01919,0.16111
7932.9735,1,0.40000,0.01716,0.15977,0.40000,0.01858,0.16071
7933.0068,1,0.40000,0.01761,0.15879,0.40000,0.01829,0.16013
7933.0413,1,0.40000,0.01863,0.15800,0.40000,0.01839,0.15949
7933.0729,1,0.40000,0.01968,0.15702,0.40000,0.01878,0.15875
7933.1036,1,0.40000,0.02036,0.15548,0.40000,0.01925,0.15777
7933.1345,1,0.40000,0.02010,0.15404,0.40000,0.01951,0.15665
7933.1676,1,0.40000,0.01988,0.15246,0.40000,0.01962,0.15539
7933.2007,1,0.40000,0.02050,0.15065,0.40000,0.01988,0.15397
7933.2341,1,0.40000,0.02028,0.14978,0.40000,0.02000,0.15271
7933.2658,1,0.40000,0.02052,0.14854,0.40000,0.02016,0.15146
7933.2986,1,0.40000,0.02126,0.14734,0.40000,0.02049,0.15022
7933.3321,1,0.40000,0.02173,0.14600,0.40000,0.02086,0.14896
7933.3655,1,0.40000,0.02245,0.14490,0.40000,0.02134,0.14774
7933.3988,1,0.40000,0.02311,0.14284,0.40000,0.02187,0.14627
7933.4351,1,0.40000,0.02499,0.14122,0.40000,0.02280,0.14476
7933.4710,1,0.40000,0.02447,0.13902,0.40000,0.02330,0.14303
7933.5043,1,0.40000,0.02518,0.13734,0.40000,0.02387,0.14132
7933.5379,1,0.40000,0.02665,0.13493,0.40000,0.02470,0.13941
7933.5751,1,0.40000,0.02625,0.13357,0.40000,0.02517,0.13766
7933.6072,1,0.40000,0.02653,0.13253,0.40000,0.02557,0.13612
7933.6386,1,0.40000,0.02753,0.13113,0.40000,0.02616,0.13462
7933.6721,1,0.40000,0.02632,0.12975,0.40000,0.02621,0.13316
7933.7038,1,0.40000,0.02672,0.12885,0.40000,0.02636,0.13187
7933.7362,1,0.40000,0.02601,0.12801,0.40000,0.02626,0.13071
7933.7689,1,0.40000,0.02717,0.12685,0.40000,0.02653,0.12955
7933.8017,1,0.39771,0.02601,0.12553,0.39931,0.02638,0.12835
7933.8347,1,0.39739,0.02656,0.12347,0.39874,0.02643,0.12688
7933.8730,1,0.39404,0.02627,0.12231,0.39733,0.02638,0.12551
7933.9054,1,0.39516,0.02623,0.12063,0.39668,0.02634,0.12405
7933.9379,1,0.39458,0.02616,0.11942,0.39605,0.02628,0.12266
7933.9705,1,0.39124,0.02737,0.11905,0.39460,0.02661,0.12158
7934.0016,1,0.38986,0.02737,0.11898,0.39318,0.02684,0.12080
7934.0337,1,0.38845,0.03039,0.11975,0.39176,0.02790,0.12048
7934.0660,1,0.38847,0.03371,0.12061,0.39077,0.02964,0.12052
7934.0999,1,0.38829,0.03721,0.12136,0.39003,0.03191,0.12077
7934.1312,1,0.38591,0.03966,0.12274,0.38879,0.03424,0.12136
7934.1637,1,0.38601,0.04299,0.12292,0.38796,0.03686,0.12183
7934.2021,1,0.38605,0.04525,0.12267,0.38739,0.03938,0.12208
7934.2360,1,0.38650,0.04819,0.12262,0.38712,0.04202,0.12224
7934.2730,1,0.38461,0.05157,0.12261,0.38637,0.04489,0.12235
7934.3089,1,0.38050,0.05329,0.12307,0.38461,0.04741,0.12257
7934.3415,1,0.37742,0.05676,0.12298,0.38245,0.05021,0.12269
7934.3744,1,0.37839,0.06076,0.12226,0.38123,0.05338,0.12256
7934.4174,1,0.37528,0.06350,0.12166,0.37945,0.05642,0.12229
7934.4560,1,0.37653,0.06627,0.12113,0.37857,0.05937,0.12194
7934.4901,1,0.37699,0.07083,0.12058,0.37810,0.06281,0.12153
7934.5219,1,0.37609,0.07371,0.12025,0.37749,0.06608,0.12115
7934.5538,1,0.37630,0.07621,0.11986,0.37714,0.06912,0.12076
7934.5850,1,0.37890,0.08606,0.11837,0.37766,0.07420,0.12005
7934.6207,1,0.37134,0.08721,0.11908,0.37577,0.07810,0.11976
7934.6523,1,0.37270,0.09153,0.11849,0.37485,0.08213,0.11938
7934.6846,1,0.37166,0.09608,0.11849,0.37389,0.08632,0.11911
7934.7176,1,0.37189,0.10256,0.11879,0.37329,0.09119,0.11901
7934.7512,1,0.37194,0.10805,0.11912,0.37289,0.09625,0.11905
7934.7843,1,0.36991,0.11183,0.11950,0.37199,0.10092,0.11918
7934.8155,1,0.37073,0.11556,0.11900,0.37161,0.10531,0.11913
7934.8523,1,0.37162,0.11994,0.11871,0.37161,0.10970,0.11900
7934.8893,1,0.37073,0.12512,0.11845,0.37135,0.11433,0.11884
7934.9241,1,0.37075,0.12990,0.11765,0.37117,0.11900,0.11848
7934.9563,1,0.36921,0.13455,0.11725,0.37058,0.12366,0.11811
7934.9887,1,0.36710,0.13853,0.11709,0.36954,0.12812,0.11780
7935.0212,1,0.36662,0.14417,0.11678,0.36866,0.13294,0.11750
7935.0532,1,0.36669,0.14963,0.11623,0.36807,0.13795,0.11712
7935.0857,1,0.36771,0.15460,0.11565,0.36796,0.14294,0.11668
7935.1280,1,0.36465,0.15927,0.11593,0.36697,0.14784,0.11645
7935.1597,1,0.36210,0.16211,0.11565,0.36551,0.15212,0.11621
7935.1911,1,0.36179,0.16689,0.11549,0.36439,0.15655,0.11600
7935.2238,1,0.36144,0.16949,0.11520,0.36351,0.16043,0.11576
7935.2558,1,0.36123,0.17369,0.11495,0.36283,0.16441,0.11552
7935.2890,1,0.36007,0.17724,0.11522,0.36200,0.16826,0.11543
7935.3211,1,0.35739,0.18055,0.11558,0.36062,0.17195,0.11547
7935.3521,1,0.35679,0.18468,0.11602,0.35947,0.17577,0.11564
7935.3830,1,0.35658,0.18912,0.11639,0.35860,0.17977,0.11586
7935.4204,1,0.35707,0.19353,0.11659,0.35814,0.18390,0.11608
7935.4516,1,0.35612,0.19885,0.11749,0.35753,0.18839,0.11650
7935.4842,1,0.35768,0.20412,0.11776,0.35758,0.19311,0.11688
7935.5149,1,0.35530,0.20712,0.11862,0.35689,0.19731,0.11740
7935.5485,1,0.35499,0.21146,0.11871,0.35632,0.20155,0.11780
7935.5873,1,0.35425,0.21600,0.11875,0.35570,0.20589,0.11808
7935.6243,1,0.35681,0.21968,0.11836,0.35603,0.21003,0.11817
7935.6588,1,0.35277,0.22358,0.11842,0.35505,0.21409,0.11824
7935.6917,1,0.35302,0.22765,0.11804,0.35444,0.21816,0.11818
7935.7252,1,0.34732,0.23198,0.11860,0.35231,0.22231,0.11831
7935.7588,1,0.34868,0.23617,0.11810,0.35122,0.22646,0.11824
7935.7913,1,0.34887,0.24146,0.11751,0.35051,0.23096,0.11802
7935.8277,1,0.34677,0.24619,0.11639,0.34939,0.23553,0.11754
7935.8605,1,0.34627,0.25057,0.11525,0.34845,0.24004,0.11685
7935.8934,1,0.34427,0.25555,0.11428,0.34720,0.24470,0.11608
7935.9309,1,0.34481,0.26118,0.11340,0.34648,0.24964,0.11528
7935.9622,1,0.34154,0.26653,0.11312,0.34500,0.25471,0.11463
7935.9933,1,0.33915,0.26933,0.11251,0.34325,0.25910,0.11399
7936.0294,1,0.33671,0.27311,0.11211,0.34129,0.26330,0.11343
7936.0670,1,0.33413,0.27701,0.11179,0.33914,0.26741,0.11294
7936.0981,1,0.33395,0.28078,0.11183,0.33758,0.27142,0.11261
7936.1299,1,0.33165,0.28474,0.11159,0.33580,0.27542,0.11230
7936.1618,1,0.33102,0.28884,0.11105,0.33437,0.27944,0.11193
7936.1943,1,0.32793,0.29266,0.11076,0.33244,0.28341,0.11158
7936.2256,1,0.32606,0.29731,0.11051,0.33052,0.28758,0.11126
7936.2631,1,0.32520,0.30088,0.11049,0.32893,0.29157,0.11103
7936.2957,1,0.32455,0.30388,0.11047,0.32761,0.29527,0.11086
7936.3285,1,0.32545,0.30783,0.11008,0.32696,0.29903,0.11063
7936.3645,1,0.32336,0.31101,0.11050,0.32588,0.30263,0.11059
7936.3987,1,0.32374,0.31361,0.11030,0.32524,0.30592,0.11050
7936.4325,1,0.32390,0.31570,0.11048,0.32484,0.30886,0.11049
7936.4666,1,0.32150,0.31781,0.11081,0.32384,0.31154,0.11059
7936.4987,1,0.32384,0.31828,0.11027,0.32384,0.31356,0.11049
7936.5333,1,0.32553,0.31816,0.11047,0.32434,0.31494,0.11048
7936.5664,1,0.32476,0.31945,0.11131,0.32447,0.31630,0.11073
7936.5989,1,0.32420,0.31909,0.11290,0.32439,0.31713,0.11138
7936.6427,1,0.32443,0.31813,0.11456,0.32440,0.31743,0.11234
7936.6751,1,0.32684,0.31768,0.11680,0.32513,0.31751,0.11368
7936.7066,1,0.32815,0.31734,0.11908,0.32604,0.31745,0.11530
7936.7378,1,0.32846,0.31701,0.12132,0.32676,0.31732,0.11710
7936.7701,1,0.32799,0.31660,0.12379,0.32713,0.31710,0.11911
7936.8014,1,0.33061,0.31691,0.12563,0.32818,0.31704,0.12107
7936.8342,1,0.32991,0.31573,0.12806,0.32870,0.31665,0.12316
7936.8683,1,0.32970,0.31444,0.13014,0.32900,0.31599,0.12526
7936.9002,1,0.32997,0.31350,0.13257,0.32929,0.31524,0.12745
7936.9340,1,0.33176,0.31251,0.13442,0.33003,0.31442,0.12954
7936.9676,1,0.33371,0.31300,0.13633,0.33114,0.31400,0.13158
7937.0019,1,0.33323,0.31240,0.13829,0.33176,0.31352,0.13359
7937.0340,1,0.33678,0.31153,0.14014,0.33327,0.31292,0.13556
7937.0655,1,0.33811,0.31141,0.14157,0.33472,0.31247,0.13736
7937.0971,1,0.33920,0.30940,0.14391,0.33606,0.31155,0.13933
7937.1363,1,0.34102,0.30805,0.14632,0.33755,0.31050,0.14142
7937.1692,1,0.34081,0.30621,0.14917,0.33853,0.30921,0.14375
7937.2068,1,0.34075,0.30357,0.15198,0.33920,0.30752,0.14622
7937.2392,1,0.34116,0.30280,0.15468,0.33979,0.30610,0.14876
7937.2725,1,0.34027,0.30294,0.15785,0.33993,0.30516,0.15148
7937.3103,1,0.34013,0.30015,0.16094,0.33999,0.30365,0.15432
7937.3422,1,0.34320,0.29830,0.16333,0.34096,0.30205,0.15702
7937.3732,1,0.34668,0.29788,0.16544,0.34267,0.30080,0.15955
7937.4160,1,0.35146,0.29796,0.16751,0.34531,0.29995,0.16194
7937.4487,1,0.35152,0.29660,0.16961,0.34717,0.29894,0.16424
7937.4811,1,0.35434,0.29596,0.17135,0.34932,0.29805,0.16637
7937.5133,1,0.35291,0.29472,0.17375,0.35040,0.29705,0.16859
7937.5476,1,0.35223,0.29284,0.17645,0.35095,0.29579,0.17094
7937.5803,1,0.35220,0.29017,0.18151,0.35133,0.29410,0.17411
7937.6161,1,0.35298,0.28806,0.18395,0.35182,0.29229,0.17707
7937.6558,1,0.35328,0.28641,0.18659,0.35226,0.29052,0.17992
7937.6889,1,0.35227,0.28736,0.18949,0.35226,0.28958,0.18280
7937.7211,1,0.35415,0.28620,0.19117,0.35283,0.28856,0.18531
7937.7545,1,0.35416,0.28621,0.19348,0.35323,0.28786,0.18776
7937.7884,1,0.35317,0.28518,0.19567,0.35321,0.28706,0.19013
7937.8206,1,0.35284,0.28519,0.19782,0.35310,0.28650,0.19244
7937.8535,1,0.35372,0.28380,0.19962,0.35329,0.28569,0.19459
7937.8853,1,0.35219,0.28120,0.20173,0.35296,0.28434,0.19674
7937.9157,1,0.35137,0.27851,0.20379,0.35248,0.28259,0.19885
7937.9476,1,0.34926,0.27726,0.20602,0.35151,0.28099,0.20100
7937.9835,1,0.35191,0.27727,0.20728,0.35163,0.27987,0.20289
7938.0151,1,0.35167,0.27622,0.20961,0.35164,0.27878,0.20490
7938.0481,1,0.34961,0.27389,0.21211,0.35103,0.27731,0.20706
7938.0812,1,0.35279,0.27192,0.21389,0.35156,0.27569,0.20911
7938.1148,1,0.35382,0.27007,0.21612,0.35224,0.27401,0.21122
7938.1489,1,0.35558,0.26788,0.21837,0.35324,0.27217,0.21336
7938.1810,1,0.35657,0.26426,0.22108,0.35424,0.26980,0.21568
7938.2220,1,0.36080,0.26211,0.22310,0.35621,0.26749,0.21790
7938.2530,1,0.36533,0.26041,0.22477,0.35894,0.26537,0.21996
7938.2848,1,0.36862,0.25781,0.22693,0.36185,0.26310,0.22205
7938.3157,1,0.37111,0.25692,0.22877,0.36463,0.26124,0.22407
7938.3477,1,0.36936,0.25486,0.23161,0.36605,0.25933,0.22633
7938.3849,1,0.37461,0.25480,0.23359,0.36862,0.25797,0.22851
7938.4166,1,0.37444,0.25515,0.23648,0.37036,0.25712,0.23090
7938.4520,1,0.37994,0.25548,0.23852,0.37324,0.25663,0.23319
7938.4831,1,0.38388,0.25488,0.24043,0.37643,0.25610,0.23536
7938.5155,1,0.38474,0.25451,0.24321,0.37892,0.25563,0.23771
7938.5464,1,0.38418,0.25467,0.24620,0.38050,0.25534,0.24026
7938.5886,1,0.38511,0.25596,0.24894,0.38188,0.25553,0.24286
7938.6204,1,0.38666,0.25533,0.25181,0.38332,0.25547,0.24555
7938.6536,1,0.38779,0.25525,0.25410,0.38466,0.25540,0.24811
7938.6879,1,0.38692,0.25583,0.25733,0.38533,0.25553,0.25088
7938.7217,1,0.38778,0.25475,0.25958,0.38607,0.25530,0.25349
7938.7563,1,0.38970,0.25432,0.26154,0.38716,0.25500,0.25590
7938.7884,1,0.38996,0.25431,0.26356,0.38800,0.25479,0.25820
7938.8204,1,0.39260,0.25448,0.26491,0.38938,0.25470,0.26021
7938.8588,1,0.39167,0.25417,0.26676,0.39007,0.25454,0.26218
7938.8904,1,0.39026,0.25417,0.26888,0.39013,0.25443,0.26419
7938.9220,1,0.39344,0.25599,0.27026,0.39112,0.25490,0.26601
7938.9526,1,0.39371,0.25788,0.27232,0.39190,0.25579,0.26790
7938.9859,1,0.39360,0.25939,0.27421,0.39241,0.25687,0.26979
7939.0186,1,0.39557,0.26134,0.27598,0.39336,0.25821,0.27165
7939.0509,1,0.39685,0.26286,0.27797,0.39441,0.25961,0.27354
7939.0831,1,0.40000,0.26374,0.27908,0.39608,0.26085,0.27521
7939.1140,1,0.40000,0.26409,0.28159,0.39726,0.26182,0.27712
7939.1530,1,0.40000,0.26377,0.28456,0.39808,0.26240,0.27935
7939.1863,1,0.40000,0.26297,0.28816,0.39866,0.26257,0.28199
7939.2180,1,0.40000,0.26609,0.29034,0.39906,0.26363,0.28450
7939.2496,1,0.40000,0.26858,0.29395,0.39934,0.26511,0.28733
7939.2818,1,0.40000,0.27134,0.29630,0.39954,0.26698,0.29002
7939.3133,1,0.40000,0.27388,0.29811,0.39968,0.26905,0.29245
7939.3478,1,0.40000,0.27603,0.30016,0.39977,0.27115,0.29476
7939.3822,1,0.40000,0.27785,0.30130,0.39984,0.27316,0.29672
7939.4153,1,0.40000,0.27783,0.30260,0.39989,0.27456,0.29849
7939.4472,1,0.40000,0.27854,0.30335,0.39992,0.27575,0.29995
7939.4807,1,0.40000,0.27549,0.30231,0.39995,0.27567,0.30066
7939.5141,1,0.40000,0.26976,0.30095,0.39996,0.27390,0.30075
7939.5522,1,0.40000,0.26268,0.29952,0.39997,0.27053,0.30038
7939.5893,1,0.40000,0.25703,0.29817,0.39998,0.26648,0.29971
7939.6252,1,0.40000,0.25244,0.29595,0.39999,0.26227,0.29858
7939.6579,1,0.40000,0.24718,0.29542,0.39999,0.25774,0.29763
7939.6924,1,0.40000,0.24263,0.29569,0.39999,0.25321,0.29705
7939.7244,1,0.40000,0.23738,0.29553,0.40000,0.24846,0.29660
7939.7575,1,0.40000,0.23371,0.29539,0.40000,0.24404,0.29624
7939.7891,1,0.40000,0.22862,0.29579,0.40000,0.23941,0.29610
7939.8251,1,0.40000,0.22342,0.29458,0.40000,0.23461,0.29565
7939.8563,1,0.40000,0.21826,0.29308,0.40000,0.22971,0.29488
7939.8881,1,0.40000,0.21472,0.29168,0.40000,0.22521,0.29392
7939.9193,1,0.40000,0.20746,0.29064,0.40000,0.21989,0.29293
7939.9530,1,0.40000,0.20150,0.28972,0.40000,0.21437,0.29197
7939.9837,1,0.40000,0.19653,0.28977,0.40000,0.20902,0.29131
7940.0164,1,0.40000,0.18940,0.29016,0.40000,0.20313,0.29096
