t,seg,rx,ry,rz,fx,fy,fz
3898.6886,0,0.26824,0.28645,0.26915,0.26970,0.30081,0.26932
3898.7203,0,0.26748,0.28060,0.26890,0.26903,0.29475,0.26919
3898.7554,0,0.26974,0.27353,0.26794,0.26925,0.28838,0.26881
3898.7868,0,0.27240,0.26642,0.26666,0.27019,0.28179,0.26817
3898.8192,0,0.27238,0.26086,0.26579,0.27085,0.27551,0.26745
3898.8505,0,0.27037,0.25441,0.26539,0.27070,0.26918,0.26684
3898.8803,0,0.27048,0.24654,0.26440,0.27064,0.26239,0.26610
3898.9227,0,0.27264,0.23899,0.26343,0.27124,0.25537,0.26530
3898.9623,0,0.27210,0.23190,0.26270,0.27150,0.24833,0.26452
3898.9988,0,0.27309,0.22468,0.26201,0.27198,0.24123,0.26377
3899.0296,0,0.27342,0.21752,0.26150,0.27241,0.23412,0.26309
3899.0621,0,0.27637,0.21054,0.26065,0.27360,0.22705,0.26236
3899.0952,0,0.27912,0.20322,0.25978,0.27525,0.21990,0.26158
3899.1264,0,0.28316,0.19615,0.25894,0.27763,0.21277,0.26079
3899.1573,0,0.28349,0.19054,0.25834,0.27939,0.20610,0.26006
3899.1877,0,0.28223,0.18539,0.25814,0.28024,0.19989,0.25948
3899.2179,0,0.28269,0.17876,0.25736,0.28098,0.19355,0.25884
3899.2503,0,0.28205,0.17198,0.25633,0.28130,0.18708,0.25809
3899.2833,0,0.28399,0.16581,0.25567,0.28211,0.18070,0.25737
3899.3163,0,0.28531,0.16036,0.25472,0.28307,0.17460,0.25657
3899.3455,0,0.28321,0.15376,0.25447,0.28311,0.16835,0.25594
3899.3760,0,0.28403,0.14732,0.25400,0.28339,0.16204,0.25536
3899.4103,0,0.28524,0.14152,0.25366,0.28394,0.15588,0.25485
3899.4417,0,0.28772,0.13502,0.25320,0.28508,0.14962,0.25435
3899.4726,0,0.28616,0.12965,0.25370,0.28540,0.14363,0.25416
3899.5075,0,0.28287,0.12242,0.25413,0.28464,0.13727,0.25415
3899.5393,0,0.28372,0.11378,0.25375,0.28437,0.13022,0.25403
3899.5714,0,0.28651,0.10612,0.25279,0.28501,0.12299,0.25366
3899.6076,0,0.28898,0.10236,0.25147,0.28620,0.11680,0.25300
3899.6544,0,0.28653,0.09690,0.25229,0.28630,0.11083,0.25279
3899.6858,0,0.28618,0.09000,0.25245,0.28626,0.10458,0.25269
3899.7181,0,0.28541,0.08335,0.25262,0.28601,0.09821,0.25267
3899.7499,0,0.28640,0.07729,0.25261,0.28613,0.09193,0.25265
3899.7837,0,0.28770,0.07126,0.25256,0.28660,0.08573,0.25262
3899.8159,0,0.28822,0.06535,0.25254,0.28709,0.07962,0.25260
3899.8464,0,0.28803,0.06022,0.25270,0.28737,0.07380,0.25263
3899.8771,0,0.28845,0.05502,0.25217,0.28769,0.06816,0.25249
3899.9077,0,0.28828,0.05051,0.25176,0.28787,0.06287,0.25227
3899.9407,0,0.29063,0.04561,0.25132,0.28870,0.05769,0.25199
3899.9711,0,0.29176,0.04005,0.25048,0.28962,0.05240,0.25153
3900.0083,0,0.29126,0.03580,0.25033,0.29011,0.04742,0.25117
3900.0429,0,0.28812,0.03061,0.25095,0.28951,0.04238,0.25111
3900.0730,0,0.28671,0.02428,0.25096,0.28867,0.03695,0.25106
3900.1059,0,0.28735,0.01895,0.25098,0.28827,0.03155,0.25104
3900.1402,0,0.28705,0.01371,0.25114,0.28791,0.02620,0.25107
3900.1704,0,0.28568,0.00765,0.25122,0.28724,0.02063,0.25112
3900.2052,0,0.28550,0.00184,0.25137,0.28672,0.01500,0.25119
3900.2387,0,0.28399,-0.00452,0.25150,0.28590,0.00914,0.25128
3900.2713,0,0.28632,-0.01015,0.25147,0.28602,0.00335,0.25134
3900.3054,0,0.28646,-0.01536,0.25123,0.28616,-0.00226,0.25131
3900.3379,0,0.28873,-0.02110,0.25106,0.28693,-0.00791,0.25123
3900.3780,0,0.29221,-0.02595,0.25092,0.28851,-0.01332,0.25114
3900.4088,0,0.29097,-0.03135,0.25118,0.28925,-0.01873,0.25115
3900.4382,0,0.28769,-0.03685,0.25198,0.28878,-0.02417,0.25140
3900.4764,0,0.28761,-0.04147,0.25286,0.28843,-0.02936,0.25184
3900.5064,0,0.28740,-0.04495,0.25348,0.28812,-0.03404,0.25233
3900.5387,0,0.28403,-0.04782,0.25433,0.28689,-0.03817,0.25293
3900.5702,0,0.28510,-0.05018,0.25427,0.28636,-0.04177,0.25333
3900.6018,0,0.28438,-0.05163,0.25446,0.28576,-0.04473,0.25367
3900.6527,0,0.28617,-0.05101,0.25373,0.28589,-0.04662,0.25369
3900.6841,0,0.28417,-0.04991,0.25382,0.28537,-0.04760,0.25373
3900.7177,0,0.28301,-0.04939,0.25359,0.28466,-0.04814,0.25369
3900.7536,0,0.28369,-0.04869,0.25354,0.28437,-0.04831,0.25364
3900.7858,0,0.28448,-0.04836,0.25353,0.28440,-0.04832,0.25361
3900.8170,0,0.28537,-0.04699,0.25363,0.28469,-0.04792,0.25362
3900.8507,0,0.28418,-0.04707,0.25407,0.28454,-0.04767,0.25375
3900.8826,0,0.28414,-0.04734,0.25427,0.28442,-0.04757,0.25391
3900.9126,0,0.28576,-0.04711,0.25419,0.28482,-0.04743,0.25399
3900.9446,0,0.28398,-0.04779,0.25376,0.28457,-0.04754,0.25392
3900.9753,0,0.28383,-0.04818,0.25283,0.28435,-0.04773,0.25360
3901.0058,0,0.28522,-0.04845,0.25119,0.28461,-0.04795,0.25287
3901.0391,0,0.28424,-0.04816,0.24982,0.28450,-0.04801,0.25196
3901.0754,0,0.28431,-0.04933,0.24828,0.28444,-0.04841,0.25085
3901.1069,0,0.28583,-0.04908,0.24685,0.28486,-0.04861,0.24965
3901.1382,0,0.28526,-0.04933,0.24565,0.28498,-0.04883,0.24845
3901.1714,0,0.28582,-0.04793,0.24409,0.28523,-0.04856,0.24714
3901.2068,0,0.28741,-0.04819,0.24216,0.28588,-0.04845,0.24565
3901.2395,0,0.28690,-0.04824,0.24023,0.28619,-0.04838,0.24402
3901.2712,0,0.28637,-0.04887,0.23777,0.28624,-0.04853,0.24215
3901.3068,0,0.28370,-0.04966,0.23606,0.28548,-0.04887,0.24032
3901.3411,0,0.28312,-0.05007,0.23394,0.28477,-0.04923,0.23841
3901.3720,0,0.28246,-0.04958,0.23165,0.28408,-0.04933,0.23638
3901.4065,0,0.27970,-0.04922,0.22978,0.28276,-0.04930,0.23440
3901.4388,0,0.27969,-0.04916,0.22738,0.28184,-0.04926,0.23229
3901.4713,0,0.27891,-0.04964,0.22535,0.28096,-0.04937,0.23021
3901.5069,0,0.27391,-0.05071,0.22366,0.27885,-0.04977,0.22825
3901.5392,0,0.27246,-0.05209,0.22179,0.27693,-0.05047,0.22631
3901.5704,0,0.27407,-0.05255,0.21891,0.27607,-0.05109,0.22409
3901.6030,0,0.27286,-0.05269,0.21657,0.27511,-0.05157,0.22183
3901.6556,0,0.27372,-0.05275,0.21401,0.27469,-0.05193,0.21949
3901.6861,0,0.27359,-0.05277,0.21142,0.27436,-0.05218,0.21707
3901.7171,0,0.27261,-0.05325,0.20922,0.27384,-0.05250,0.21471
3901.7482,0,0.27409,-0.05300,0.20639,0.27391,-0.05265,0.21221
3901.7796,0,0.27495,-0.05309,0.20384,0.27422,-0.05278,0.20970
3901.8108,0,0.27457,-0.05203,0.20159,0.27433,-0.05256,0.20727
3901.8432,0,0.27545,-0.05145,0.19929,0.27466,-0.05222,0.20488
3901.8739,0,0.27617,-0.05084,0.19695,0.27512,-0.05181,0.20250
3901.9070,0,0.27481,-0.05107,0.19489,0.27503,-0.05159,0.20021
3901.9385,0,0.27359,-0.04978,0.19300,0.27460,-0.05105,0.19805
3901.9714,0,0.27321,-0.04978,0.19096,0.27418,-0.05066,0.19592
3902.0025,0,0.27341,-0.04985,0.18881,0.27395,-0.05042,0.19379
3902.0392,0,0.27349,-0.04972,0.18652,0.27381,-0.05021,0.19161
3902.0709,0,0.27475,-0.05034,0.18427,0.27409,-0.05025,0.18941
3902.1023,0,0.27422,-0.04957,0.18228,0.27413,-0.05004,0.18727
3902.1374,0,0.27322,-0.04908,0.18040,0.27386,-0.04976,0.18521
3902.1728,0,0.27133,-0.04944,0.17869,0.27310,-0.04966,0.18325
3902.2029,0,0.26867,-0.05009,0.17721,0.27177,-0.04979,0.18144
3902.2383,0,0.26719,-0.05091,0.17555,0.27040,-0.05013,0.17967
3902.2718,0,0.26773,-0.05089,0.17363,0.26960,-0.05035,0.17786
3902.3022,0,0.26683,-0.05137,0.17151,0.26877,-0.05066,0.17595
3902.3391,0,0.26592,-0.05292,0.16930,0.26791,-0.05134,0.17396
3902.3765,0,0.26468,-0.05336,0.16796,0.26694,-0.05194,0.17216
3902.4118,0,0.26551,-0.05284,0.16615,0.26651,-0.05221,0.17036
3902.4425,0,0.26398,-0.05417,0.16493,0.26575,-0.05280,0.16873
3902.4793,0,0.26289,-0.05275,0.16392,0.26489,-0.05278,0.16729
3902.5123,0,0.26408,-0.05221,0.16233,0.26465,-0.05261,0.16580
3902.5421,0,0.26342,-0.05133,0.16140,0.26428,-0.05223,0.16448
3902.5727,0,0.26200,-0.05103,0.15984,0.26360,-0.05187,0.16309
3902.6044,0,0.25969,-0.05135,0.15898,0.26242,-0.05171,0.16186
3902.6563,0,0.25832,-0.05102,0.15786,0.26119,-0.05151,0.16066
3902.6883,0,0.25885,-0.05042,0.15638,0.26049,-0.05118,0.15937
3902.7213,0,0.25852,-0.05111,0.15508,0.25990,-0.05116,0.15809
3902.7522,0,0.25784,-0.05043,0.15379,0.25928,-0.05094,0.15680
3902.7848,0,0.25517,-0.05100,0.15246,0.25805,-0.05096,0.15550
3902.8164,0,0.25640,-0.04941,0.15083,0.25755,-0.05049,0.15410
3902.8475,0,0.25504,-0.04888,0.14921,0.25680,-0.05001,0.15263
3902.8796,0,0.25169,-0.04904,0.14786,0.25527,-0.04972,0.15120
3902.9096,0,0.25155,-0.04936,0.14664,0.25415,-0.04961,0.14983
3902.9393,0,0.24999,-0.04875,0.14565,0.25290,-0.04935,0.14858
3902.9703,0,0.24814,-0.04817,0.14488,0.25147,-0.04900,0.14747
3903.0023,0,0.24592,-0.04835,0.14440,0.24981,-0.04880,0.14655
3903.0395,0,0.24470,-0.04816,0.14358,0.24827,-0.04861,0.14566
3903.0709,0,0.24294,-0.04853,0.14285,0.24667,-0.04859,0.14481
3903.1030,0,0.24165,-0.04880,0.14243,0.24517,-0.04865,0.14410
3903.1389,0,0.24154,-0.04762,0.14165,0.24408,-0.04834,0.14337
3903.1711,0,0.23996,-0.04849,0.14105,0.24284,-0.04839,0.14267
3903.2033,0,0.23903,-0.04821,0.14061,0.24170,-0.04833,0.14205
3903.2380,0,0.23895,-0.04756,0.13978,0.24088,-0.04810,0.14137
3903.2712,0,0.23820,-0.04758,0.13898,0.24007,-0.04795,0.14065
3903.3024,0,0.23605,-0.04788,0.13846,0.23887,-0.04793,0.13999
3903.3380,0,0.23594,-0.04817,0.13754,0.23799,-0.04800,0.13926
3903.3695,0,0.23321,-0.04740,0.13742,0.23655,-0.04782,0.13871
3903.4024,0,0.23260,-0.04643,0.13725,0.23537,-0.04740,0.13827
3903.4389,0,0.23218,-0.04663,0.13704,0.23441,-0.04717,0.13790
3903.4701,0,0.23095,-0.04683,0.13720,0.23337,-0.04707,0.13769
3903.5022,0,0.23076,-0.04612,0.13722,0.23259,-0.04678,0.13755
3903.5389,0,0.23159,-0.04633,0.13725,0.23229,-0.04665,0.13746
3903.5703,0,0.23103,-0.04659,0.13722,0.23191,-0.04663,0.13739
3903.6024,0,0.23141,-0.04611,0.13716,0.23176,-0.04647,0.13732
3903.6524,0,0.23049,-0.04587,0.13731,0.23138,-0.04629,0.13732
3903.6826,0,0.23127,-0.04634,0.13690,0.23135,-0.04631,0.13719
3903.7133,0,0.23161,-0.04655,0.13652,0.23143,-0.04638,0.13699
3903.7430,0,0.22926,-0.04715,0.13654,0.23078,-0.04661,0.13686
3903.7726,0,0.23085,-0.04679,0.13604,0.23080,-0.04666,0.13661
3903.8026,0,0.22903,-0.04674,0.13605,0.23027,-0.04669,0.13644
3903.8381,0,0.22790,-0.04732,0.13606,0.22956,-0.04688,0.13633
3903.8711,0,0.22868,-0.04675,0.13613,0.22930,-0.04684,0.13627
3903.9026,0,0.22814,-0.04656,0.13642,0.22895,-0.04676,0.13631
3903.9392,0,0.22803,-0.04664,0.13679,0.22867,-0.04672,0.13646
3903.9705,0,0.22811,-0.04656,0.13711,0.22851,-0.04667,0.13665
3904.0019,0,0.22890,-0.04690,0.13743,0.22862,-0.04674,0.13689
3904.0385,0,0.22839,-0.04754,0.13778,0.22855,-0.04698,0.13715
3904.0701,0,0.22865,-0.04796,0.13810,0.22858,-0.04728,0.13744
3904.1029,0,0.22760,-0.04750,0.13888,0.22829,-0.04734,0.13787
3904.1382,0,0.22941,-0.04817,0.13885,0.22862,-0.04759,0.13817
3904.1710,0,0.22876,-0.04818,0.13904,0.22867,-0.04777,0.13843
3904.2042,0,0.22856,-0.04839,0.13901,0.22863,-0.04796,0.13860
3904.2417,0,0.22814,-0.04822,0.13904,0.22849,-0.04804,0.13873
3904.2720,0,0.22815,-0.04745,0.13890,0.22838,-0.04786,0.13878
3904.3035,0,0.22838,-0.04768,0.13879,0.22838,-0.04781,0.13878
3904.3386,0,0.22692,-0.04772,0.13910,0.22795,-0.04778,0.13888
3904.3706,0,0.22725,-0.04678,0.13935,0.22774,-0.04748,0.13902
3904.4083,0,0.22818,-0.04625,0.13964,0.22787,-0.04711,0.13921
3904.4424,0,0.22820,-0.04750,0.13979,0.22797,-0.04723,0.13938
3904.4726,0,0.22854,-0.04742,0.14012,0.22814,-0.04728,0.13960
3904.5025,0,0.22851,-0.04682,0.14041,0.22825,-0.04714,0.13985
3904.5411,0,0.22827,-0.04683,0.14058,0.22826,-0.04705,0.14007
3904.5707,0,0.22797,-0.04663,0.14131,0.22817,-0.04693,0.14044
3904.6080,0,0.22842,-0.04620,0.14199,0.22825,-0.04671,0.14090
3904.6589,0,0.22979,-0.04508,0.14256,0.22871,-0.04622,0.14140
3904.6926,0,0.22951,-0.04541,0.14363,0.22895,-0.04598,0.14207
3904.7235,0,0.22905,-0.04551,0.14482,0.22898,-0.04584,0.14290
3904.7549,0,0.22976,-0.04468,0.14613,0.22921,-0.04549,0.14386
3904.7890,0,0.22912,-0.04388,0.14786,0.22919,-0.04501,0.14506
3904.8223,0,0.23238,-0.04442,0.14929,0.23014,-0.04483,0.14633
3904.8551,0,0.23484,-0.04356,0.15064,0.23155,-0.04445,0.14763
3904.8875,0,0.23400,-0.04265,0.15255,0.23229,-0.04391,0.14910
3904.9169,0,0.23558,-0.04347,0.15400,0.23327,-0.04378,0.15057
3904.9487,0,0.23536,-0.04343,0.15557,0.23390,-0.04367,0.15207
3904.9785,0,0.23672,-0.04166,0.15762,0.23475,-0.04307,0.15374
3905.0090,0,0.24018,-0.04113,0.15874,0.23638,-0.04249,0.15524
3905.0398,0,0.24290,-0.04042,0.16019,0.23833,-0.04187,0.15672
3905.0704,0,0.24316,-0.03927,0.16228,0.23978,-0.04109,0.15839
3905.1044,0,0.24568,-0.03982,0.16375,0.24155,-0.04071,0.16000
3905.1388,0,0.24689,-0.04015,0.16526,0.24315,-0.04054,0.16158
3905.1706,0,0.24722,-0.04041,0.16676,0.24437,-0.04050,0.16313
3905.2126,0,0.24799,-0.04068,0.16834,0.24546,-0.04055,0.16469
3905.2455,0,0.24937,-0.04077,0.16990,0.24663,-0.04062,0.16626
3905.2767,0,0.24986,-0.04097,0.17120,0.24760,-0.04072,0.16774
3905.3068,0,0.25005,-0.04036,0.17266,0.24834,-0.04062,0.16922
3905.3406,0,0.25091,-0.04091,0.17406,0.24911,-0.04070,0.17067
3905.3708,0,0.24970,-0.04109,0.17576,0.24929,-0.04082,0.17220
3905.4045,0,0.25101,-0.04098,0.17711,0.24980,-0.04087,0.17367
3905.4409,0,0.25078,-0.04120,0.17871,0.25010,-0.04097,0.17518
3905.4723,0,0.25052,-0.04085,0.18033,0.25023,-0.04093,0.17673
3905.5099,0,0.25247,-0.04056,0.18151,0.25090,-0.04082,0.17816
3905.5427,0,0.25178,-0.04096,0.18272,0.25116,-0.04086,0.17953
3905.5735,0,0.25263,-0.04082,0.18392,0.25160,-0.04085,0.18085
3905.6046,0,0.25282,-0.04058,0.18516,0.25197,-0.04077,0.18214
3905.6604,0,0.25365,-0.04068,0.18641,0.25247,-0.04074,0.18342
3905.6910,0,0.25334,-0.04119,0.18771,0.25273,-0.04088,0.18471
3905.7235,0,0.25476,-0.04220,0.18889,0.25334,-0.04127,0.18596
3905.7575,0,0.25484,-0.04244,0.19045,0.25379,-0.04162,0.18731
3905.7912,0,0.25481,-0.04292,0.19206,0.25410,-0.04201,0.18873
3905.8255,0,0.25713,-0.04349,0.19351,0.25501,-0.04246,0.19017
3905.8598,0,0.25708,-0.04375,0.19572,0.25563,-0.04284,0.19183
3905.8911,0,0.25846,-0.04344,0.19771,0.25648,-0.04302,0.19359
3905.9211,0,0.26065,-0.04372,0.19956,0.25773,-0.04323,0.19538
3905.9522,0,0.26113,-0.04410,0.20152,0.25875,-0.04349,0.19722
3905.9834,0,0.26098,-0.04453,0.20308,0.25942,-0.04381,0.19898
3906.0214,0,0.26098,-0.04481,0.20453,0.25989,-0.04411,0.20065
3906.0510,0,0.26135,-0.04556,0.20590,0.26033,-0.04454,0.20222
3906.0833,0,0.26060,-0.04508,0.20748,0.26041,-0.04470,0.20380
3906.1128,0,0.26027,-0.04499,0.20905,0.26037,-0.04479,0.20537
3906.1440,0,0.26095,-0.04519,0.21053,0.26054,-0.04491,0.20692
3906.1752,0,0.25994,-0.04589,0.21244,0.26036,-0.04520,0.20858
3906.2064,0,0.26106,-0.04568,0.21404,0.26057,-0.04535,0.21022
3906.2358,0,0.26131,-0.04604,0.21577,0.26079,-0.04555,0.21188
3906.2722,0,0.26270,-0.04495,0.21754,0.26137,-0.04537,0.21358
3906.3044,0,0.26149,-0.04614,0.21934,0.26140,-0.04560,0.21531
3906.3382,0,0.26221,-0.04613,0.22089,0.26164,-0.04576,0.21698
3906.3711,0,0.26102,-0.04682,0.22296,0.26146,-0.04608,0.21877
3906.4028,0,0.26264,-0.04586,0.22473,0.26181,-0.04601,0.22056
3906.4384,0,0.26447,-0.04649,0.22641,0.26261,-0.04616,0.22232
3906.4760,0,0.26536,-0.04588,0.22794,0.26344,-0.04607,0.22400
3906.5073,0,0.26416,-0.04782,0.22973,0.26365,-0.04660,0.22572
3906.5392,0,0.26446,-0.04701,0.23133,0.26390,-0.04672,0.22740
3906.5776,0,0.26575,-0.04746,0.23281,0.26445,-0.04694,0.22902
3906.6086,0,0.26498,-0.04807,0.23449,0.26461,-0.04728,0.23067
3906.6382,0,0.26501,-0.04882,0.23603,0.26473,-0.04774,0.23227
3906.6722,0,0.26440,-0.05003,0.23794,0.26463,-0.04843,0.23397
3906.7084,0,0.26361,-0.05075,0.24003,0.26432,-0.04913,0.23579
3906.7413,0,0.26444,-0.05114,0.24179,0.26436,-0.04973,0.23759
3906.7743,0,0.26321,-0.05171,0.24419,0.26401,-0.05032,0.23957
3906.8051,0,0.26216,-0.05191,0.24631,0.26346,-0.05080,0.24159
3906.8365,0,0.26160,-0.05211,0.24861,0.26290,-0.05119,0.24370
3906.8707,0,0.26304,-0.05187,0.25104,0.26294,-0.05140,0.24590
3906.9033,0,0.26309,-0.05119,0.25444,0.26299,-0.05133,0.24846
3906.9399,0,0.26446,-0.05114,0.25773,0.26343,-0.05128,0.25124
3906.9727,0,0.26599,-0.04898,0.26124,0.26420,-0.05059,0.25424
3907.0033,0,0.26940,-0.04891,0.26418,0.26576,-0.05008,0.25722
3907.0342,0,0.27109,-0.04805,0.26720,0.26736,-0.04947,0.26022
3907.0701,0,0.27444,-0.04807,0.26970,0.26948,-0.04905,0.26306
3907.1048,0,0.27507,-0.04734,0.27221,0.27116,-0.04854,0.26581
3907.1481,0,0.27453,-0.04738,0.27462,0.27217,-0.04819,0.26845
3907.1958,0,0.27487,-0.04666,0.27667,0.27298,-0.04773,0.27092
3907.2376,0,0.27677,-0.04594,0.27863,0.27412,-0.04719,0.27323
3907.2825,0,0.27871,-0.04561,0.28067,0.27549,-0.04672,0.27546
3907.3140,0,0.27771,-0.04684,0.28293,0.27616,-0.04675,0.27770
3907.3460,0,0.27809,-0.04734,0.28488,0.27674,-0.04693,0.27986
3907.3768,0,0.28086,-0.04708,0.28656,0.27797,-0.04698,0.28187
3907.4082,0,0.28154,-0.04768,0.28841,0.27904,-0.04719,0.28383
3907.4386,0,0.28221,-0.04735,0.29046,0.27999,-0.04724,0.28582
3907.4701,0,0.28311,-0.04885,0.29262,0.28093,-0.04772,0.28786
3907.5036,0,0.28514,-0.04887,0.29501,0.28219,-0.04807,0.29000
3907.5397,0,0.28527,-0.04789,0.29782,0.28311,-0.04801,0.29235
3907.5701,0,0.28717,-0.04739,0.30044,0.28433,-0.04783,0.29477
3907.6049,0,0.28652,-0.04790,0.30300,0.28499,-0.04785,0.29724
3907.6375,0,0.28681,-0.04658,0.30514,0.28553,-0.04747,0.29961
3907.6929,0,0.28685,-0.04785,0.30693,0.28593,-0.04758,0.30181
3907.7236,0,0.28532,-0.04897,0.30939,0.28575,-0.04800,0.30408
3907.7535,0,0.28478,-0.04885,0.31160,0.28546,-0.04826,0.30634
3907.7889,0,0.28674,-0.04928,0.31352,0.28584,-0.04856,0.30849
3907.8199,0,0.28844,-0.04931,0.31519,0.28662,-0.04879,0.31050
3907.8604,0,0.28925,-0.04917,0.31702,0.28741,-0.04890,0.31246
3907.8900,0,0.28743,-0.04931,0.31867,0.28742,-0.04902,0.31432
3907.9208,0,0.28907,-0.04950,0.31968,0.28791,-0.04917,0.31593
3907.9534,0,0.28982,-0.04928,0.32114,0.28849,-0.04920,0.31749
3907.9857,0,0.28940,-0.05043,0.32294,0.28876,-0.04957,0.31913
3908.0164,0,0.28956,-0.05153,0.32468,0.28900,-0.05016,0.32079
3908.0467,0,0.28972,-0.05192,0.32666,0.28922,-0.05069,0.32255
3908.0801,0,0.29093,-0.05191,0.32861,0.28973,-0.05105,0.32437
3908.1109,0,0.29294,-0.05208,0.33009,0.29069,-0.05136,0.32609
3908.1414,0,0.28994,-0.05239,0.33262,0.29047,-0.05167,0.32805
3908.1724,0,0.29103,-0.05232,0.33419,0.29064,-0.05186,0.32989
3908.2038,0,0.28984,-0.05293,0.33592,0.29040,-0.05218,0.33170
3908.2359,0,0.29118,-0.05261,0.33722,0.29063,-0.05231,0.33335
3908.2717,0,0.29263,-0.05239,0.33838,0.29123,-0.05233,0.33486
3908.3040,0,0.29573,-0.05209,0.33947,0.29258,-0.05226,0.33624
3908.3364,0,0.29433,-0.05216,0.34169,0.29310,-0.05223,0.33788
3908.3663,0,0.29586,-0.05157,0.34337,0.29393,-0.05203,0.33953
3908.3956,0,0.29820,-0.05154,0.34476,0.29521,-0.05189,0.34110
3908.4275,0,0.29767,-0.05210,0.34666,0.29595,-0.05195,0.34276
3908.4574,0,0.29866,-0.05223,0.34813,0.29676,-0.05203,0.34438
3908.4888,0,0.30059,-0.05192,0.35003,0.29791,-0.05200,0.34607
3908.5200,0,0.30185,-0.05131,0.35190,0.29909,-0.05179,0.34782
3908.5502,0,0.30446,-0.05087,0.35368,0.30070,-0.05152,0.34958
3908.5835,0,0.30496,-0.05014,0.35590,0.30198,-0.05110,0.35147
3908.6161,0,0.30750,-0.05005,0.35798,0.30364,-0.05079,0.35343
3908.6469,0,0.30703,-0.05004,0.35979,0.30465,-0.05056,0.35534
3908.6795,0,0.30865,-0.04988,0.36164,0.30585,-0.05036,0.35723
3908.7102,0,0.30912,-0.04886,0.36266,0.30683,-0.04991,0.35886
3908.7398,0,0.30807,-0.04914,0.36369,0.30720,-0.04968,0.36031
3908.7713,0,0.30641,-0.04953,0.36459,0.30697,-0.04963,0.36159
3908.8024,0,0.30529,-0.04957,0.36549,0.30646,-0.04962,0.36276
3908.8347,0,0.30510,-0.04923,0.36641,0.30606,-0.04950,0.36385
3908.8706,0,0.30521,-0.04973,0.36727,0.30580,-0.04957,0.36488
3908.9030,0,0.30537,-0.04931,0.36812,0.30567,-0.04949,0.36585
3908.9370,0,0.30697,-0.04945,0.36825,0.30606,-0.04948,0.36657
3908.9704,0,0.30699,-0.05012,0.36810,0.30634,-0.04967,0.36703
3909.0039,0,0.30820,-0.05054,0.36747,0.30690,-0.04993,0.36716
3909.0397,0,0.30710,-0.05019,0.36721,0.30696,-0.05001,0.36718
3909.0735,0,0.30608,-0.04945,0.36701,0.30670,-0.04984,0.36713
3909.1036,0,0.30685,-0.04884,0.36644,0.30674,-0.04954,0.36692
3909.1357,0,0.30579,-0.04902,0.36616,0.30646,-0.04939,0.36669
3909.1705,0,0.30626,-0.04948,0.36575,0.30640,-0.04941,0.36641
3909.2029,0,0.30606,-0.04922,0.36552,0.30630,-0.04936,0.36614
3909.2336,0,0.30752,-0.04919,0.36499,0.30666,-0.04931,0.36580
3909.2713,0,0.30700,-0.04929,0.36453,0.30677,-0.04930,0.36542
3909.3046,0,0.30861,-0.04838,0.36409,0.30732,-0.04902,0.36502
3909.3403,0,0.30981,-0.04801,0.36337,0.30807,-0.04872,0.36453
3909.3710,0,0.30944,-0.04717,0.36281,0.30848,-0.04826,0.36401
3909.4043,0,0.31009,-0.04740,0.36206,0.30896,-0.04800,0.36343
3909.4369,0,0.30824,-0.04677,0.36149,0.30874,-0.04763,0.36285
3909.4810,0,0.30773,-0.04645,0.36083,0.30844,-0.04728,0.36224
3909.5114,0,0.30695,-0.04589,0.36012,0.30799,-0.04686,0.36161
3909.5411,0,0.30983,-0.04527,0.35830,0.30854,-0.04638,0.36061
3909.5732,0,0.30722,-0.04632,0.35754,0.30815,-0.04636,0.35969
3909.6037,0,0.30779,-0.04625,0.35584,0.30804,-0.04633,0.35854
3909.6593,0,0.30958,-0.04648,0.35371,0.30850,-0.04637,0.35709
3909.6912,0,0.30672,-0.04567,0.35216,0.30797,-0.04616,0.35561
3909.7216,0,0.30593,-0.04645,0.35003,0.30736,-0.04625,0.35394
3909.7533,0,0.30430,-0.04644,0.34760,0.30644,-0.04631,0.35204
3909.7857,0,0.30249,-0.04671,0.34532,0.30526,-0.04643,0.35002
3909.8170,0,0.29915,-0.04650,0.34354,0.30342,-0.04645,0.34808
3909.8525,0,0.29808,-0.04631,0.34146,0.30182,-0.04641,0.34609
3909.8841,0,0.29745,-0.04634,0.33932,0.30051,-0.04639,0.34406
3909.9138,0,0.29646,-0.04669,0.33747,0.29929,-0.04648,0.34208
3909.9498,0,0.29257,-0.04732,0.33654,0.29728,-0.04673,0.34042
3909.9824,0,0.29260,-0.04735,0.33472,0.29587,-0.04692,0.33871
3910.0155,0,0.29303,-0.04713,0.33282,0.29502,-0.04698,0.33694
3910.0464,0,0.29458,-0.04687,0.33052,0.29489,-0.04695,0.33502
3910.0794,0,0.29505,-0.04722,0.32799,0.29494,-0.04703,0.33291
3910.1105,0,0.29371,-0.04663,0.32620,0.29457,-0.04691,0.33090
3910.1400,0,0.29193,-0.04586,0.32423,0.29378,-0.04659,0.32890
3910.1711,0,0.29211,-0.04525,0.32174,0.29328,-0.04619,0.32675
3910.2027,0,0.29425,-0.04517,0.31929,0.29357,-0.04588,0.32451
3910.2343,0,0.29248,-0.04591,0.31753,0.29324,-0.04589,0.32242
3910.2709,0,0.29099,-0.04712,0.31553,0.29257,-0.04626,0.32035
3910.3025,0,0.28946,-0.04811,0.31367,0.29163,-0.04681,0.31835
3910.3355,0,0.28801,-0.04872,0.31191,0.29055,-0.04739,0.31642
